"","burnbeta","trial","id","stim"
"380",0,206,"3","warm"
"381",0,210,"3","cold"
"382",0,213,"3","cold"
"383",0,214,"3","cold"
"384",0,215,"3","warm"
"385",0,217,"3","warm"
"386",0.0364583333333333,218,"3","TGI"
"387",0,219,"3","warm"
"388",0.221354166666667,220,"3","cold"
"389",0,223,"3","warm"
"390",0,226,"3","cold"
"391",0,227,"3","cold"
"392",0,229,"3","cold"
"393",0.178819444444444,232,"3","TGI"
"394",0,233,"3","cold"
"395",0,237,"3","TGI"
"396",0,238,"3","warm"
"397",0.0121527777777778,239,"3","TGI"
"398",0,240,"3","warm"
"399",0,241,"3","warm"
"400",0.0555555555555556,242,"3","TGI"
"401",0,243,"3","warm"
"402",0,244,"3","warm"
"403",0,247,"3","warm"
"404",0,248,"3","cold"
"405",0,249,"3","warm"
"406",0.105034722222222,252,"3","cold"
"407",0,256,"3","TGI"
"408",0,258,"3","warm"
"409",0,259,"3","warm"
"410",0,262,"3","warm"
"411",0.0338541666666667,264,"3","TGI"
"412",0,265,"3","TGI"
"413",0,266,"3","warm"
"414",0,268,"3","cold"
"415",0,269,"3","cold"
"416",0,273,"3","cold"
"417",0,274,"3","cold"
"418",0.0868055555555556,275,"3","TGI"
"419",0,276,"3","warm"
"420",0,277,"3","warm"
"421",0,278,"3","cold"
"422",0,281,"3","warm"
"423",0,282,"3","TGI"
"424",0,284,"3","TGI"
"425",0,285,"3","cold"
"426",0,286,"3","cold"
"427",0,288,"3","warm"
"428",0,289,"3","warm"
"429",0,290,"3","TGI"
"430",0,294,"3","TGI"
"431",0,296,"3","warm"
"432",0,298,"3","cold"
"433",0,299,"3","TGI"
"434",0,301,"3","cold"
"435",0,304,"3","TGI"
"436",0,305,"3","TGI"
"437",0,306,"3","TGI"
"438",0.071875,1,"4","warm"
"439",0.0510416666666667,3,"4","warm"
"440",0.025,8,"4","warm"
"441",0.0322916666666667,9,"4","cold"
"442",0.0291666666666667,12,"4","TGI"
"443",0.015625,14,"4","TGI"
"444",0.0302083333333333,15,"4","warm"
"445",0.0166666666666667,17,"4","TGI"
"446",0.0114583333333333,18,"4","cold"
"447",0.0291666666666667,21,"4","cold"
"448",0.105208333333333,24,"4","warm"
"449",0.053125,25,"4","warm"
"450",0.204166666666667,26,"4","cold"
"451",0.13125,27,"4","cold"
"452",0.0541666666666667,28,"4","warm"
"453",0.0645833333333333,31,"4","warm"
"454",0.132291666666667,34,"4","TGI"
"455",0.046875,41,"4","cold"
"456",0.0666666666666667,48,"4","cold"
"457",0.0677083333333333,49,"4","cold"
"458",0.0322916666666667,50,"4","warm"
"459",0.0510416666666667,51,"4","warm"
"460",0.05,54,"4","warm"
"461",0.05,60,"4","TGI"
"462",0.0541666666666667,65,"4","cold"
"463",0.06875,67,"4","warm"
"464",0.0447916666666667,68,"4","warm"
"465",0.125,75,"4","TGI"
"466",0.0729166666666667,76,"4","cold"
"467",0.144791666666667,77,"4","cold"
"468",0.0708333333333333,79,"4","TGI"
"469",0.025,80,"4","warm"
"470",0.0135416666666667,81,"4","cold"
"471",0.0166666666666667,82,"4","cold"
"472",0.0270833333333333,84,"4","cold"
"473",0.090625,87,"4","TGI"
"474",0.05625,92,"4","warm"
"475",0.034375,94,"4","TGI"
"476",0.003125,102,"4","warm"
"477",0,103,"4","warm"
"478",0.0239583333333333,104,"4","warm"
"479",0.0770833333333333,106,"4","TGI"
"480",0,107,"4","warm"
"481",0.003125,108,"4","cold"
"482",0.0427083333333333,109,"4","TGI"
"483",0,113,"4","cold"
"484",0.00416666666666667,115,"4","warm"
"485",0,116,"4","TGI"
"486",0,119,"4","TGI"
"487",0,122,"4","warm"
"488",0,123,"4","cold"
"489",0,125,"4","TGI"
"490",0,127,"4","TGI"
"491",0,128,"4","warm"
"492",0,129,"4","TGI"
"493",0.147916666666667,131,"4","TGI"
"494",0.00729166666666667,135,"4","TGI"
"495",0,137,"4","TGI"
"496",0,138,"4","warm"
"497",0,140,"4","warm"
"498",0,141,"4","TGI"
"499",0,145,"4","warm"
"500",0,147,"4","cold"
"501",0,148,"4","cold"
"502",0,149,"4","warm"
"503",0,150,"4","cold"
"504",0.0552083333333333,153,"4","cold"
"505",0,156,"4","warm"
"506",0,158,"4","cold"
"507",0,160,"4","cold"
"508",0.0322916666666667,163,"4","cold"
"509",0,164,"4","TGI"
"510",0,165,"4","cold"
"511",0,168,"4","warm"
"512",0,170,"4","cold"
"513",0,173,"4","cold"
"514",0,175,"4","TGI"
"515",0,182,"4","cold"
"516",0,184,"4","cold"
"517",0,185,"4","cold"
"518",0,186,"4","warm"
"519",0.0375,191,"4","TGI"
"520",0,193,"4","warm"
"521",0,195,"4","warm"
"522",0,199,"4","warm"
"523",0.0385416666666667,201,"4","cold"
"524",0.133333333333333,202,"4","TGI"
"525",0.071875,203,"4","warm"
"526",0.0552083333333333,204,"4","TGI"
"527",0.0614583333333333,206,"4","cold"
"528",0,207,"4","warm"
"529",0,208,"4","warm"
"530",0,211,"4","warm"
"531",0,212,"4","warm"
"532",0,216,"4","warm"
"533",0,217,"4","warm"
"534",0,221,"4","warm"
"535",0,222,"4","warm"
"536",0,223,"4","TGI"
"537",0,224,"4","cold"
"538",0,227,"4","warm"
"539",0.0510416666666667,228,"4","cold"
"540",0.0739583333333333,230,"4","TGI"
"541",0.121875,231,"4","cold"
"542",0,234,"4","cold"
"543",0,237,"4","cold"
"544",0,238,"4","warm"
"545",0.05,239,"4","TGI"
"546",0,240,"4","TGI"
"547",0,242,"4","TGI"
"548",0.0333333333333333,243,"4","cold"
"549",0,244,"4","cold"
"550",0.0385416666666667,245,"4","TGI"
"551",0,247,"4","warm"
"552",0,250,"4","cold"
"553",0,256,"4","warm"
"554",0.109375,258,"4","TGI"
"555",0,259,"4","warm"
"556",0.065625,261,"4","TGI"
"557",0,263,"4","warm"
"558",0,264,"4","TGI"
"559",0,270,"4","warm"
"560",0.0708333333333333,271,"4","TGI"
"561",0,272,"4","cold"
"562",0,274,"4","cold"
"563",0,277,"4","TGI"
"564",0,278,"4","cold"
"565",0,279,"4","TGI"
"566",0,281,"4","cold"
"567",0,283,"4","cold"
"568",0,287,"4","warm"
"569",0,291,"4","warm"
"570",0,293,"4","warm"
"571",0.096875,295,"4","TGI"
"572",0.221875,296,"4","cold"
"573",0,297,"4","cold"
"574",0,298,"4","TGI"
"575",0,299,"4","TGI"
"576",0,300,"4","warm"
"577",0,301,"4","cold"
"578",0,303,"4","warm"
"579",0,305,"4","TGI"
"580",0,306,"4","TGI"
"581",0.139756944444444,3,"5","warm"
"582",0.475694444444444,6,"5","cold"
"583",0.471354166666667,9,"5","cold"
"584",0,10,"5","warm"
"585",0.201388888888889,11,"5","cold"
